wav,spec 
5600.7001953125,0.4192591131119355 
5601.39990234375,0.45309683824582975 
5602.10009765625,0.43817095846331067 
5602.7998046875,0.4836202639932211 
5603.5,0.48458618583388546 
5604.2001953125,0.4211801363202988 
5604.89990234375,0.3994079621556362 
5605.60009765625,0.3502617244093634 
5606.2998046875,0.3813586978272442 
5607.0,0.4621179299446971 
5607.7001953125,0.5397475409090631 
5608.39990234375,0.521841488757481 
5609.10009765625,0.496819242487185 
5609.7998046875,0.4850235655155813 
5610.5,0.5516079983966624 
5611.2001953125,0.499484927480141 
5611.89990234375,0.5306942674192591 
5612.60009765625,0.4441738936306025 
5613.2998046875,0.4541642411228827 
5614.0,0.49209684611765525 
5614.7001953125,0.5365855993006242 
5615.39990234375,0.5391699464429252 
5616.10009765625,0.5081234241036692 
5616.7998046875,0.4676017938714212 
5617.5,0.4324775054726673 
5618.2001953125,0.41182079827982876 
5618.89990234375,0.4000887930756358 
5619.60009765625,0.40582333778686447 
5620.2998046875,0.4531372336918443 
5621.0,0.4442443612128495 
5621.7001953125,0.4499733897294894 
5622.39990234375,0.5054869729733532 
5623.10009765625,0.4960544537888844 
5623.7998046875,0.5162735358415662 
5624.5,0.5320569425035998 
5625.2001953125,0.5047644185403222 
5625.89990234375,0.4389735031613633 
5626.60009765625,0.42191006254166036 
5627.2998046875,0.4417896338142472 
5628.0,0.5076628690782311 
5628.7001953125,0.5429279799314045 
5629.39990234375,0.49830486274039687 
5630.10009765625,0.4664046589771581 
5630.7998046875,0.5247278968827749 
5631.5,0.45494482526772295 
5632.2001953125,0.45252352197883366 
5632.89990234375,0.4338698049825897 
5633.60009765625,0.4748897931838676 
5634.2998046875,0.5752676255502341 
5635.0,0.5151630348178395 
5635.7001953125,0.4932249840400529 
5636.39990234375,0.5438241543165795 
5637.10009765625,0.5340939240447938 
5637.7998046875,0.5503803128942258 
5638.5,0.42402861665927427 
5639.2001953125,0.4130522465644256 
5639.89990234375,0.3832004185245356 
5640.60009765625,0.4065236921064967 
5641.2998046875,0.4606161972407614 
5642.0,0.4649437370464636 
5642.7001953125,0.49104795407973273 
5643.39990234375,0.4391329701593278 
5644.10009765625,0.35560467456070616 
5644.7998046875,0.3924646657370971 
5645.5,0.4974938998254557 
5646.2001953125,0.5037920082614862 
5646.89990234375,0.5147194956442459 
5647.60009765625,0.5382281258173987 
5648.2998046875,0.5048061966345769 
5649.0,0.4877366273475619 
5649.7001953125,0.44294245679855504 
5650.39990234375,0.4253876952473916 
5651.10009765625,0.45063467189106526 
